"FLIGHT_KEY","TAIL_NUMBER","FLIGHT_NUMBER","CANCELLED","DIVERTED","ORIGIN_AIRPORT","DESTINATION_AIRPORT","CUSTOMER_ID","THE_YEAR","THE_MONTH","THE_DAY","DB_SOURCE"
"4636","N959AT","2668","0","0","JFK","BOS","107","2018","9","17","FLIGHT_2018"
"4444","N965UW","2151","0","0","JFK","BOS","103","2018","5","29","FLIGHT_2018"
"4469","N985AT","2670","0","0","JFK","BOS","106","2018","6","4","FLIGHT_2018"
"1015","N725UW","829","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1572","N3BUAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"3783","N978AT","2672","0","0","JFK","BOS","106","2018","4","2","FLIGHT_2018"
"19","N3BTAA","193","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3317","N3KRAA","84","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"4664","N993AT","2673","0","0","JFK","BOS","103","2018","7","14","FLIGHT_2018"
"3553","N989AT","2690","0","0","JFK","BOS","104","2018","1","12","FLIGHT_2018"
"2402","N732US","1770","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2105","N3BSAA","1443","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"4009","N970AT","2694","0","0","JFK","BOS","107","2018","5","1","FLIGHT_2018"
"4809","N939AT","2668","0","0","JFK","BOS","107","2018","12","11","FLIGHT_2018"
"170","N3DEAA","291","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"3701","N910AT","2682","0","0","JFK","BOS","101","2018","3","19","FLIGHT_2018"
"590","N3AAAA","2314","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"633","N3BGAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2406","N189UW","670","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2116","N3JUAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"3458","N576UW","1831","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4570","N921AT","2666","0","0","JFK","BOS","107","2018","8","25","FLIGHT_2018"
"540","N3AAAA","143","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"3384","N105UW","2069","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2683","N3ECAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"2067","N740UW","1842","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3141","N181UW","2053","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1497","N102UW","2069","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3906","N957UW","2121","0","0","JFK","BOS","103","2018","3","6","FLIGHT_2018"
"4141","N993AT","2670","0","0","JFK","BOS","108","2018","4","14","FLIGHT_2018"
"4522","N957UW","2146","0","0","JFK","BOS","103","2018","8","14","FLIGHT_2018"
"897","N3DXAA","1653","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3768","N978AT","2688","0","0","JFK","BOS","102","2018","3","31","FLIGHT_2018"
"4938","N719EV","5314","0","0","JFK","BHM","103","2018","11","17","FLIGHT_2018"
"4926","N603AT","2678","0","0","JFK","BOS","102","2018","11","14","FLIGHT_2018"
"4113","N906AT","2668","0","0","JFK","BOS","101","2018","5","18","FLIGHT_2018"
"4771","N952UW","2156","0","0","JFK","BOS","102","2018","12","1","FLIGHT_2018"
"202","N3JPAA","84","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1091","N105UW","413","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1210","N3HKAA","1443","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1870","N3DNAA","1443","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"431","N3LUAA","291","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"2652","N543UW","600","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2394","N3GKAA","1443","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"3477","N805AW","1970","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2576","N3BMAA","2580","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3850","N953AT","2694","0","0","JFK","BOS","102","2018","2","22","FLIGHT_2018"
"1275","N3ADAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2401","N3KHAA","235","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1828","N104UW","2069","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"323","N3JNAA","1096","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"2933","N732US","1773","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4844","N924AT","2674","0","0","JFK","BOS","109","2018","12","22","FLIGHT_2018"
"1037","N833AW","1912","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4673","N947UW","2126","0","0","JFK","BOS","101","2018","7","17","FLIGHT_2018"
"4687","N924AT","2675","0","0","JFK","BOS","104","2018","7","20","FLIGHT_2018"
"1544","unknown","1770","1","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2802","N3JCAA","84","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4482","N965UW","2141","0","0","JFK","BOS","108","2018","6","5","FLIGHT_2018"
"1237","N922US","413","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4371","N993AT","2675","0","0","JFK","BOS","109","2018","7","13","FLIGHT_2018"
"1410","N804AW","2043","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1135","N128UW","1919","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1722","N715UW","1770","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3956","N920AT","2692","0","0","JFK","BOS","109","2018","3","13","FLIGHT_2018"
"4409","N893AT","2678","0","0","JFK","BOS","101","2018","5","23","FLIGHT_2018"
"5071","N3DFAA","235","0","0","JFK","BOS","107","2017","12","28","FLYU_FLIGHTS"
"22","N3DBAA","2314","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"2048","N561UW","604","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2075","N3AUAA","235","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4078","N965UW","2131","0","0","JFK","BOS","10","2018","5","13","FLIGHT_2018"
"3698","N910AT","2674","0","0","JFK","BOS","109","2018","3","19","FLIGHT_2018"
"4348","N717JL","2692","0","0","JFK","BOS","108","2018","7","6","FLIGHT_2018"
"4220","N915AT","2674","0","0","JFK","BOS","10","2018","4","27","FLIGHT_2018"
"4395","N930AT","2682","0","0","JFK","BOS","109","2018","5","21","FLIGHT_2018"
"2347","N118US","2069","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4198","N979AT","2688","0","0","JFK","BOS","10","2018","4","23","FLIGHT_2018"
"4511","N988AT","2670","0","0","JFK","BOS","104","2018","6","11","FLIGHT_2018"
"5092","N3ADAA","2314","1","0","JFK","BOS","108","2017","3","1","FLYU_FLIGHTS"
"1154","N3BRAA","67","0","0","JFK","AUS","101","2017","1","1","FLIGHT_2017"
"1498","N3GYAA","1443","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1325","N3GRAA","235","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"4222","N993AT","2678","0","0","JFK","BOS","101","2018","4","27","FLIGHT_2018"
"325","N3JNAA","2314","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1266","N3BXAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2810","N742PS","2111","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4033","N921AT","2668","0","0","JFK","BOS","109","2018","5","6","FLIGHT_2018"
"301","N3LCAA","1096","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"448","N3JPAA","1664","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1114","N114UW","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2494","N3LSAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2071","N124US","1919","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2993","N3CTAA","330","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3353","N3HWAA","2580","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3704","N926AT","2694","0","0","JFK","BOS","104","2018","3","19","FLIGHT_2018"
"4237","N964AT","2690","0","0","JFK","BOS","107","2018","6","12","FLIGHT_2018"
"1947","N3KBAA","1443","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"2881","N3JBAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"4754","N950UW","2121","0","0","JFK","BOS","105","2018","8","7","FLIGHT_2018"
"1884","N564UW","1970","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2511","N3GDAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"4182","N935AT","2670","0","0","JFK","BOS","105","2018","4","20","FLIGHT_2018"
"4453","N963UW","2158","0","0","JFK","BOS","101","2018","6","1","FLIGHT_2018"
"947","N3HLAA","330","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2655","N725UW","1795","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2028","N3BTAA","67","0","0","JFK","AUS","103","2017","1","1","FLIGHT_2017"
"3942","N963UW","2131","0","0","JFK","BOS","106","2018","3","12","FLIGHT_2018"
"26","N3FMAA","1096","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"4184","N967UW","2126","0","0","JFK","BOS","107","2018","4","21","FLIGHT_2018"
"3506","N975AT","2686","0","0","JFK","BOS","101","2018","1","5","FLIGHT_2018"
"2243","N3GDAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"855","N3DPAA","1653","1","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3438","N3CPAA","67","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"4465","N915AT","2692","0","0","JFK","BOS","102","2018","6","3","FLIGHT_2018"
"491","N3FWAA","291","0","0","JFK","AUS","100","2017","1","1","FLIGHT_2017"
"681","N3JXAA","84","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"834","N3AFAA","178","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"2833","N557UW","600","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3469","N922US","600","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1235","N3BYAA","235","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"2688","N3CDAA","235","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"53","N3KGAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1714","N804AW","1715","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4264","N964AT","2692","0","0","JFK","BOS","101","2018","6","17","FLIGHT_2018"
"3435","N783AA","83","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"4695","N975AT","2669","0","0","JFK","BOS","101","2018","7","23","FLIGHT_2018"
"4021","N921AT","2676","0","0","JFK","BOS","108","2018","5","4","FLIGHT_2018"
"4048","N954AT","2670","0","0","JFK","BOS","102","2018","5","8","FLIGHT_2018"
"1703","N834AW","2070","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4815","N928AT","2670","0","0","JFK","BOS","102","2018","12","13","FLIGHT_2018"
"5048","N3GUAA","235","0","0","JFK","BOS","102","2017","7","2","FLYU_FLIGHTS"
"950","N118US","2069","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1441","N738US","1723","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2896","N123UW","1919","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"4545","N923AT","2667","0","0","JFK","BOS","104","2018","8","18","FLIGHT_2018"
"929","N3JWAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"4555","N985AT","2674","0","0","JFK","BOS","103","2018","8","21","FLIGHT_2018"
"4947","N961UW","2158","0","0","JFK","BOS","101","2018","11","19","FLIGHT_2018"
"3338","N3HYAA","67","0","0","JFK","AUS","101","2017","1","1","FLIGHT_2017"
"4948","N894AT","2676","0","0","JFK","BOS","102","2018","11","19","FLIGHT_2018"
"438","N3ENAA","2314","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2253","N124US","1919","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3276","N717UW","852","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4185","N979AT","2666","0","0","JFK","BOS","108","2018","4","21","FLIGHT_2018"
"1249","N3KHAA","335","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3078","N578UW","600","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"224","N3DXAA","2314","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1073","N553UW","1860","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3848","N953AT","2684","0","0","JFK","BOS","100","2018","2","22","FLIGHT_2018"
"4056","N920AT","2676","0","0","JFK","BOS","10","2018","5","10","FLIGHT_2018"
"833","N3CEAA","335","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3177","N3KBAA","67","0","0","JFK","AUS","10","2017","1","1","FLIGHT_2017"
"2519","N837AW","2111","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4855","N954UW","2146","0","0","JFK","BOS","108","2018","9","27","FLIGHT_2018"
"738","N3CNAA","199","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"3167","N180US","2057","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4311","N893AT","2684","0","0","JFK","BOS","104","2018","6","26","FLIGHT_2018"
"294","N3GMAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"2144","N717UW","2019","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1053","N3FGAA","1443","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2880","N3MMAA","199","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3238","N765US","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"4015","N929AT","2686","0","0","JFK","BOS","102","2018","5","3","FLIGHT_2018"
"24","N3DXAA","1653","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4828","N947UW","2168","0","0","JFK","BOS","104","2018","12","16","FLIGHT_2018"
"517","N3CEAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3518","N603AT","2674","0","0","JFK","BOS","102","2018","1","7","FLIGHT_2018"
"4967","N712EV","5074","0","0","JFK","BHM","10","2018","11","25","FLIGHT_2018"
"628","N3AWAA","335","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"527","N3EBAA","335","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1366","N3ELAA","67","0","0","JFK","AUS","100","2017","1","1","FLIGHT_2017"
"1455","N834AW","1715","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2255","N549UW","600","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4483","N915AT","2690","0","0","JFK","BOS","109","2018","6","5","FLIGHT_2018"
"4643","N759EV","5074","0","0","JFK","BHM","103","2018","9","18","FLIGHT_2018"
"1181","N764US","2069","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1036","N104UW","1919","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1161","N189UW","670","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1752","N837AW","829","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1809","N195UW","1970","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3161","N3FLAA","199","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3236","N3BUAA","330","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4579","N971AT","2669","0","0","JFK","BOS","105","2018","8","28","FLIGHT_2018"
"1337","N3AGAA","235","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1984","N3KBAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"3183","N3CMAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"1218","N3ERAA","235","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"4317","N988AT","2668","0","0","JFK","BOS","10","2018","6","29","FLIGHT_2018"
"2391","N3HBAA","330","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3339","N713UW","1766","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1171","N3HSAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"4183","N954UW","2158","0","0","JFK","BOS","106","2018","4","20","FLIGHT_2018"
"4071","N950UW","2156","0","0","JFK","BOS","103","2018","5","12","FLIGHT_2018"
"952","N803AW","1715","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1743","N507AY","1862","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3611","N970AT","2670","0","0","JFK","BOS","103","2018","2","12","FLIGHT_2018"
"3077","N732US","1945","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3706","N895AT","2668","0","0","JFK","BOS","106","2018","3","20","FLIGHT_2018"
"447","N3JKAA","178","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"2979","N172US","1831","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3247","N583UW","1837","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2694","N757UW","1879","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"1335","N3GAAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3678","N989AT","2672","0","0","JFK","BOS","104","2018","1","26","FLIGHT_2018"
"2673","N554UW","2057","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"147","N3GRAA","2314","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"299","N3GEAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3661","N995AT","2666","0","0","JFK","BOS","109","2018","1","23","FLIGHT_2018"
"2447","N195UW","1826","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"5026","N3LEAA","84","0","0","JFK","BOS","10","2017","4","12","FLYU_FLIGHTS"
"3715","N998AT","2684","0","0","JFK","BOS","104","2018","3","22","FLIGHT_2018"
"576","N3JCAA","1664","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"582","N3GEAA","1664","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"821","N3KRAA","335","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"858","N3ATAA","291","1","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"1532","N569UW","1970","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2184","N3KYAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"182","N3BAAA","291","0","0","JFK","AUS","103","2017","1","1","FLIGHT_2017"
"3819","N978AT","2682","0","0","JFK","BOS","109","2018","4","7","FLIGHT_2018"
"3871","N958UW","2146","0","0","JFK","BOS","101","2018","2","26","FLIGHT_2018"
"3988","N989AT","2684","0","0","JFK","BOS","108","2018","4","29","FLIGHT_2018"
"548","N3CVAA","67","0","0","JFK","AUS","100","2017","1","1","FLIGHT_2017"
"4547","N971AT","2678","0","0","JFK","BOS","106","2018","8","19","FLIGHT_2018"
"5095","N3EMAA","1096","1","0","JFK","BOS","101","2017","3","5","FLYU_FLIGHTS"
"1367","N3KEAA","235","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"4402","N954UW","2151","0","0","JFK","BOS","105","2018","5","21","FLIGHT_2018"
"346","N3JVAA","193","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"467","N3FRAA","291","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"2013","N123UW","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"332","N3BFAA","84","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"4420","N944UW","2136","0","0","JFK","BOS","101","2018","5","26","FLIGHT_2018"
"407","N3CEAA","1653","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1581","N3CYAA","330","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"1932","N3EXAA","84","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"3618","N893AT","2680","0","0","JFK","BOS","10","2018","1","16","FLIGHT_2018"
"1012","N161UW","1737","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2236","N3JGAA","199","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"150","N3FGAA","193","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1764","N763US","2070","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4434","N944UW","2118","0","0","JFK","BOS","104","2018","5","28","FLIGHT_2018"
"1342","N3JVAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"1925","N760US","1723","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2560","N128UW","2069","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4280","N893AT","2666","0","0","JFK","BOS","106","2018","6","22","FLIGHT_2018"
"3834","N951UW","2152","0","0","JFK","BOS","108","2018","2","13","FLIGHT_2018"
"616","N3FGAA","335","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2476","N833AW","2070","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3404","N5FRAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"5104","N3JDAA","84","1","0","JFK","BOS","10","2017","7","13","FLYU_FLIGHTS"
"4282","N963AT","2678","0","0","JFK","BOS","108","2018","6","22","FLIGHT_2018"
"785","N3LMAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"1894","N813AW","1922","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4668","N955UW","2151","0","0","JFK","BOS","107","2018","7","15","FLIGHT_2018"
"717","N3LSAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"2319","N810AW","1885","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2216","N128UW","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2973","N104UW","1971","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"443","N3CAAA","291","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"1644","N190UW","879","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1433","N3DTAA","330","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2917","N150UW","413","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4075","N923AT","2670","0","0","JFK","BOS","107","2018","5","13","FLIGHT_2018"
"1536","N765US","1715","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1583","N119US","873","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"154","N3FVAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2675","N3EYAA","330","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3753","N891AT","2672","0","0","JFK","BOS","109","2018","3","29","FLIGHT_2018"
